20:56:23.675 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 53767.0
20:56:23.683 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 20580.0
20:56:23.683 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 20580.0
20:56:23.683 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 20580.0
20:56:23.683 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 20580.0
20:56:23.683 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 20580.0
20:56:23.683 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 20580.0
20:56:23.683 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 13641.0
20:56:23.683 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 11697.0
20:56:23.683 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 11697.0
20:56:23.683 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 11697.0
20:56:23.683 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 11697.0
20:56:23.683 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 11697.0
20:56:23.683 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 11697.0
20:56:23.683 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 11697.0
20:56:23.683 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 11697.0
20:56:23.683 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 11056.0
20:56:23.683 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 11056.0
20:56:23.683 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 11056.0
20:56:23.683 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 11038.0
20:56:23.684 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 11038.0
20:56:23.684 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 11038.0
20:56:23.684 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 11038.0
20:56:23.684 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 11038.0
20:56:23.684 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 11038.0
20:56:23.684 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 11038.0
20:56:23.684 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 11038.0
20:56:23.684 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 11038.0
20:56:23.684 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 11006.0
20:56:23.684 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 10829.0
20:56:23.684 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 10805.0
20:56:23.684 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 10598.0
20:56:23.684 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 10580.0
20:56:23.684 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 10580.0
20:56:23.684 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 10580.0
20:56:23.684 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 10580.0
20:56:23.684 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 10580.0
20:56:23.684 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 10580.0
20:56:23.684 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 10580.0
20:56:23.685 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 10580.0
20:56:23.685 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 10580.0
20:56:23.685 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 10580.0
20:56:23.685 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 10580.0
20:56:23.685 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 10580.0
20:56:23.685 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 10580.0
20:56:23.685 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 10580.0
20:56:23.685 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 10580.0
20:56:23.685 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 10580.0
20:56:23.685 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 10580.0
20:56:23.685 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 10580.0
20:56:23.685 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 10580.0
20:56:23.685 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 10559.0
20:56:23.685 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 10416.0
20:56:23.685 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 10415.0
20:56:23.685 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 10415.0
20:56:23.685 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 10409.0
20:56:23.685 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 3449.0
20:56:23.685 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 3359.0
20:56:23.685 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 3225.0
20:56:23.685 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 2726.0
20:56:23.685 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 2559.0
20:56:23.686 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 2443.0
20:56:23.686 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 2144.0
20:56:23.686 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 2113.0
20:56:23.686 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1910.0
20:56:23.686 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1910.0
20:56:23.686 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1902.0
20:56:23.686 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1822.0
20:56:23.686 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1728.0
20:56:23.686 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1709.0
20:56:23.686 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1698.0
20:56:23.686 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
20:56:23.686 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
20:56:23.686 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
20:56:23.686 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
20:56:23.686 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
20:56:23.686 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
20:56:23.686 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
20:56:23.686 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
20:56:23.686 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
20:56:23.686 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
20:56:23.686 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
20:56:23.686 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
20:56:23.686 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
20:56:23.686 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
20:56:23.687 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
20:56:23.687 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
20:56:23.687 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
20:56:23.687 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
20:56:23.687 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
20:56:23.687 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
20:56:23.687 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
20:56:23.687 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
20:56:23.687 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
20:56:23.687 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
20:56:23.687 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
20:56:23.687 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
20:56:23.687 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
20:56:23.687 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
20:56:23.687 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
20:56:23.687 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
20:56:23.687 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
20:56:23.687 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
20:56:23.687 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
20:56:23.687 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
20:56:23.687 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
20:56:23.688 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
20:56:23.688 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
20:56:23.688 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
20:56:23.688 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
20:56:23.688 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
20:56:23.688 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
20:56:23.688 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
20:56:23.688 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
20:56:23.688 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
20:56:23.688 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
20:56:23.688 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
20:56:23.688 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
20:56:23.688 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
20:56:23.688 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
20:56:23.688 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
20:56:23.688 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
20:56:23.688 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
20:56:23.688 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
20:56:23.688 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
20:56:23.688 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
20:56:23.688 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
20:56:23.688 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
20:56:23.688 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
20:56:23.688 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
20:56:23.688 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
20:56:23.688 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
20:56:23.688 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
20:56:23.688 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
20:56:23.688 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
20:56:23.689 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
20:56:23.689 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
20:56:23.689 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
20:56:23.689 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
20:56:23.689 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
20:56:23.689 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
20:56:23.689 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
20:56:23.689 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
20:56:23.689 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
20:56:23.689 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
20:56:23.689 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
20:56:23.689 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
20:56:23.689 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
20:56:23.689 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
20:56:23.689 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
20:56:23.689 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
20:56:23.689 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
20:56:23.689 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
20:56:23.689 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
20:56:23.689 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
20:56:23.690 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
20:56:23.690 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
20:56:23.690 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
20:56:23.690 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
20:56:23.690 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
20:56:23.690 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
20:56:23.690 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
20:56:23.690 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
20:56:23.690 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
20:56:23.690 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
20:56:23.690 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
20:56:23.691 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
20:56:23.691 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
20:56:23.691 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
20:56:23.691 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
20:56:23.691 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
20:56:23.691 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
20:56:23.691 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
20:56:23.691 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
20:56:23.691 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
20:56:23.691 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
20:56:23.691 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
20:56:23.691 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
20:56:23.691 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
20:56:23.691 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
20:56:23.691 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
20:56:23.691 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
20:56:23.691 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
20:56:23.691 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
20:56:23.691 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
20:56:23.691 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
20:56:23.691 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
20:56:23.691 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
20:56:23.691 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
20:56:23.691 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
20:56:23.691 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
20:56:23.691 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
20:56:23.691 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
20:56:23.692 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
20:56:23.692 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
20:56:23.692 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
20:56:23.692 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
20:56:23.692 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
20:56:23.692 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
20:56:23.692 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
20:56:23.692 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
20:56:23.692 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
20:56:23.692 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
20:56:23.692 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
20:56:23.692 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
20:56:23.692 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
20:56:23.692 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
20:56:23.692 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
20:56:23.692 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
20:56:23.692 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
20:56:23.692 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
