21:05:25.245 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 63433.0
21:05:25.248 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 20580.0
21:05:25.248 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 20580.0
21:05:25.248 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 20580.0
21:05:25.248 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 20580.0
21:05:25.248 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 20580.0
21:05:25.248 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 20580.0
21:05:25.248 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 20580.0
21:05:25.248 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 20580.0
21:05:25.248 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 20580.0
21:05:25.248 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 20580.0
21:05:25.248 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 13641.0
21:05:25.248 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 11697.0
21:05:25.248 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 11697.0
21:05:25.248 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 11492.0
21:05:25.248 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 11304.0
21:05:25.248 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 11056.0
21:05:25.248 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 11056.0
21:05:25.249 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 11056.0
21:05:25.249 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 11056.0
21:05:25.249 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 11056.0
21:05:25.249 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 11056.0
21:05:25.249 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 11056.0
21:05:25.249 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 10814.0
21:05:25.249 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 10598.0
21:05:25.249 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 10580.0
21:05:25.249 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 10580.0
21:05:25.249 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 10580.0
21:05:25.249 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 10580.0
21:05:25.249 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 10415.0
21:05:25.249 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 2782.0
21:05:25.249 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 2749.0
21:05:25.249 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 2476.0
21:05:25.249 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
21:05:25.249 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
21:05:25.249 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
21:05:25.250 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
21:05:25.250 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
21:05:25.250 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
21:05:25.250 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
21:05:25.250 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
21:05:25.250 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
21:05:25.250 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
21:05:25.250 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
21:05:25.250 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
21:05:25.250 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
21:05:25.250 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
21:05:25.250 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
21:05:25.250 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
21:05:25.250 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
21:05:25.250 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
21:05:25.250 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
21:05:25.250 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
21:05:25.250 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
21:05:25.250 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
21:05:25.251 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
21:05:25.251 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
21:05:25.251 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
21:05:25.251 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
21:05:25.251 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
21:05:25.251 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
21:05:25.251 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
21:05:25.251 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
21:05:25.251 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
21:05:25.251 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
21:05:25.251 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
21:05:25.251 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
21:05:25.251 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
21:05:25.251 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
21:05:25.251 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
21:05:25.251 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
21:05:25.251 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
21:05:25.251 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
21:05:25.251 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
21:05:25.251 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1697.0
21:05:25.252 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1492.0
21:05:25.252 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1492.0
21:05:25.252 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1314.0
21:05:25.252 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1189.0
21:05:25.252 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1060.0
21:05:25.252 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1056.0
21:05:25.252 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1056.0
21:05:25.252 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1047.0
21:05:25.252 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1038.0
21:05:25.252 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1038.0
21:05:25.252 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1038.0
21:05:25.252 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1038.0
21:05:25.252 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1038.0
21:05:25.252 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1038.0
21:05:25.252 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1038.0
21:05:25.252 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1038.0
21:05:25.252 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1038.0
21:05:25.252 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1038.0
21:05:25.252 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1038.0
21:05:25.252 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1038.0
21:05:25.252 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1038.0
21:05:25.252 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1038.0
21:05:25.253 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1038.0
21:05:25.253 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1038.0
21:05:25.253 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1038.0
21:05:25.253 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1038.0
21:05:25.253 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1038.0
21:05:25.253 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1038.0
21:05:25.253 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1038.0
21:05:25.253 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1038.0
21:05:25.253 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1038.0
21:05:25.253 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1038.0
21:05:25.253 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1038.0
21:05:25.253 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1038.0
21:05:25.253 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1038.0
21:05:25.253 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1038.0
21:05:25.253 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1038.0
21:05:25.253 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1038.0
21:05:25.253 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1038.0
21:05:25.253 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1038.0
21:05:25.253 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1038.0
21:05:25.253 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1038.0
21:05:25.253 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1038.0
21:05:25.253 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1038.0
21:05:25.254 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1038.0
21:05:25.254 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1038.0
21:05:25.254 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1038.0
21:05:25.254 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1038.0
21:05:25.254 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1038.0
21:05:25.254 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1038.0
21:05:25.254 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1038.0
21:05:25.254 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1038.0
21:05:25.254 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1038.0
21:05:25.254 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1038.0
21:05:25.254 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1038.0
21:05:25.254 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1038.0
21:05:25.254 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1038.0
21:05:25.254 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1038.0
21:05:25.254 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1038.0
21:05:25.254 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1038.0
21:05:25.254 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1038.0
21:05:25.254 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1038.0
21:05:25.254 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1038.0
21:05:25.254 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1038.0
21:05:25.254 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1038.0
21:05:25.254 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1038.0
21:05:25.254 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1038.0
21:05:25.254 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1038.0
21:05:25.254 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 960.0
21:05:25.255 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 856.0
21:05:25.255 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 856.0
21:05:25.255 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 848.0
21:05:25.255 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 815.0
21:05:25.255 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 793.0
21:05:25.255 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 682.0
21:05:25.255 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 638.0
21:05:25.255 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 628.0
21:05:25.255 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 627.0
21:05:25.255 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 626.0
21:05:25.255 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 621.0
21:05:25.255 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 602.0
21:05:25.255 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 580.0
21:05:25.255 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 580.0
21:05:25.255 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 580.0
21:05:25.255 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 580.0
21:05:25.255 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 580.0
21:05:25.255 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 580.0
21:05:25.255 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 580.0
21:05:25.255 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 580.0
21:05:25.255 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 580.0
21:05:25.255 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 580.0
21:05:25.255 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 580.0
21:05:25.256 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 580.0
21:05:25.256 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 580.0
21:05:25.256 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 580.0
21:05:25.256 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 580.0
21:05:25.256 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 580.0
21:05:25.256 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 580.0
21:05:25.256 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 580.0
21:05:25.256 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 580.0
21:05:25.256 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 580.0
21:05:25.256 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 580.0
21:05:25.256 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 580.0
21:05:25.256 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 580.0
21:05:25.256 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 580.0
21:05:25.256 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 580.0
21:05:25.256 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 580.0
21:05:25.256 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 580.0
21:05:25.256 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 580.0
21:05:25.256 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 580.0
21:05:25.256 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 580.0
21:05:25.256 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 580.0
21:05:25.256 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 580.0
21:05:25.256 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 580.0
21:05:25.256 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 560.0
21:05:25.256 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 559.0
21:05:25.256 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 559.0
21:05:25.257 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 550.0
21:05:25.257 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 518.0
21:05:25.257 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 508.0
21:05:25.257 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 508.0
21:05:25.257 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 498.0
21:05:25.257 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 476.0
21:05:25.257 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 424.0
21:05:25.257 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 420.0
21:05:25.257 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 417.0
21:05:25.257 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 415.0
21:05:25.257 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 415.0
21:05:25.257 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 415.0
21:05:25.257 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 413.0
21:05:25.257 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 409.0
21:05:25.257 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 406.0
21:05:25.257 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 401.0
21:05:25.257 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 359.0
21:05:25.257 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 318.0
21:05:25.257 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 318.0
21:05:25.257 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 312.0
21:05:25.257 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 312.0
21:05:25.257 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 311.0
21:05:25.257 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 311.0
21:05:25.257 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 309.0
21:05:25.257 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 305.0
21:05:25.257 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 287.0
21:05:25.257 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 287.0
21:05:25.257 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 282.0
21:05:25.257 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 282.0
21:05:25.257 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 269.0
21:05:25.257 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 268.0
21:05:25.257 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 267.0
21:05:25.257 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 267.0
21:05:25.688 [Thread-0] INFO  algoGenetico.PopulationEvo - Generation no: 1
21:05:26.131 [Thread-0] INFO  algoGenetico.PopulationEvo - Generation no: 2
21:05:26.602 [Thread-0] INFO  algoGenetico.PopulationEvo - Generation no: 3
21:05:27.270 [Thread-0] INFO  algoGenetico.PopulationEvo - Generation no: 4
21:05:28.361 [Thread-0] INFO  algoGenetico.PopulationEvo - Generation no: 5
21:05:29.408 [Thread-0] INFO  algoGenetico.PopulationEvo - Generation no: 6
21:05:30.413 [Thread-0] INFO  algoGenetico.PopulationEvo - Generation no: 7
21:05:31.726 [Thread-0] INFO  algoGenetico.PopulationEvo - Generation no: 8
21:05:33.212 [Thread-0] INFO  algoGenetico.PopulationEvo - Generation no: 9
21:05:34.681 [Thread-0] INFO  algoGenetico.PopulationEvo - Generation no: 10
21:05:34.684 [main] INFO  space.SpaceInvaders - BEST FITNESS: 73713.0
