20:42:40.587 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 30562.0
20:42:40.592 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 3641.0
20:42:40.592 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 3341.0
20:42:40.592 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 1772.0
20:42:40.592 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 936.0
20:42:40.592 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 849.0
20:42:40.592 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 849.0
20:42:40.592 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 849.0
20:42:40.592 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 665.0
20:42:40.592 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 639.0
20:42:40.592 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 624.0
20:42:40.592 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 544.0
20:42:40.592 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 544.0
20:42:40.593 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 544.0
20:42:40.593 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 544.0
20:42:40.593 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 544.0
20:42:40.593 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 544.0
20:42:40.593 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 544.0
20:42:40.593 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 544.0
20:42:40.593 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 544.0
20:42:40.593 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 544.0
20:42:40.593 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 544.0
20:42:40.593 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 544.0
20:42:40.593 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 544.0
20:42:40.593 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 544.0
20:42:40.593 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 544.0
20:42:40.593 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 544.0
20:42:40.593 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 544.0
20:42:40.593 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 544.0
20:42:40.593 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 544.0
20:42:40.593 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 544.0
20:42:40.593 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 544.0
20:42:40.593 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 544.0
20:42:40.593 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 544.0
20:42:40.594 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 530.0
20:42:40.594 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 530.0
20:42:40.594 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 490.0
20:42:40.594 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 271.0
20:42:40.594 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 269.0
20:42:40.594 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 269.0
