07:43:05.844 [pool-2-thread-1] INFO  algoGenetico.PopulationEvo - Thread: pool-2-thread-1 | Hyperparameters{nrGenerations=90, nrFitIndividuals=69, tournamentSize=61, seed=733, hiddenDimSize=43, mutationProb=0.5753146770135285, populationSize=267}
07:43:07.273 [pool-2-thread-3] INFO  algoGenetico.PopulationEvo - Thread: pool-2-thread-3 | Hyperparameters{nrGenerations=39, nrFitIndividuals=359, tournamentSize=356, seed=5723, hiddenDimSize=24, mutationProb=0.09875755858311064, populationSize=823}
07:43:07.510 [pool-2-thread-1] INFO  algoGenetico.PopulationEvo - Thread: pool-2-thread-1 | Hyperparameters{nrGenerations=28, nrFitIndividuals=271, tournamentSize=108, seed=1133, hiddenDimSize=4, mutationProb=0.09731345250429813, populationSize=986}
07:43:07.792 [pool-2-thread-1] INFO  algoGenetico.PopulationEvo - Thread: pool-2-thread-1 | Hyperparameters{nrGenerations=50, nrFitIndividuals=95, tournamentSize=91, seed=148, hiddenDimSize=2, mutationProb=0.2432705086176451, populationSize=226}
07:43:08.018 [Thread-0] INFO  algoGenetico.PopulationEvo - Thread: Thread-0 | Generation no: 1
07:43:08.116 [Thread-6] INFO  algoGenetico.PopulationEvo - Thread: Thread-6 | Generation no: 1
07:43:08.303 [Thread-6] INFO  algoGenetico.PopulationEvo - Thread: Thread-6 | Generation no: 2
07:43:09.344 [Thread-4] INFO  algoGenetico.PopulationEvo - Thread: Thread-4 | Generation no: 1
07:43:09.392 [pool-2-thread-1] INFO  algoGenetico.PopulationEvo - Thread: pool-2-thread-1 | Hyperparameters{nrGenerations=27, nrFitIndividuals=103, tournamentSize=74, seed=3784, hiddenDimSize=30, mutationProb=0.0586203657199551, populationSize=278}
07:43:10.016 [pool-2-thread-2] INFO  algoGenetico.PopulationEvo - Thread: pool-2-thread-2 | Hyperparameters{nrGenerations=45, nrFitIndividuals=133, tournamentSize=14, seed=4816, hiddenDimSize=49, mutationProb=0.6697714826422704, populationSize=842}
07:43:10.468 [pool-2-thread-4] INFO  algoGenetico.PopulationEvo - Thread: pool-2-thread-4 | Hyperparameters{nrGenerations=33, nrFitIndividuals=155, tournamentSize=102, seed=1985, hiddenDimSize=44, mutationProb=0.8416530201583393, populationSize=971}
07:43:10.846 [pool-2-thread-2] INFO  algoGenetico.PopulationEvo - Thread: pool-2-thread-2 | Hyperparameters{nrGenerations=27, nrFitIndividuals=54, tournamentSize=25, seed=1890, hiddenDimSize=48, mutationProb=0.509080972619574, populationSize=112}
07:43:11.036 [Thread-0] INFO  algoGenetico.PopulationEvo - Thread: Thread-0 | Generation no: 2
07:43:11.161 [Thread-3] INFO  algoGenetico.PopulationEvo - Thread: Thread-3 | Generation no: 1
07:43:11.612 [Thread-7] INFO  algoGenetico.PopulationEvo - Thread: Thread-7 | Generation no: 1
07:43:11.891 [Thread-9] INFO  algoGenetico.PopulationEvo - Thread: Thread-9 | Generation no: 1
07:43:12.432 [pool-2-thread-1] INFO  algoGenetico.PopulationEvo - Thread: pool-2-thread-1 | Hyperparameters{nrGenerations=10, nrFitIndividuals=233, tournamentSize=30, seed=4019, hiddenDimSize=26, mutationProb=0.8436947311551711, populationSize=493}
07:43:12.484 [pool-2-thread-3] INFO  algoGenetico.PopulationEvo - Thread: pool-2-thread-3 | Hyperparameters{nrGenerations=78, nrFitIndividuals=236, tournamentSize=189, seed=3555, hiddenDimSize=38, mutationProb=0.7726594925332944, populationSize=745}
07:43:12.823 [pool-2-thread-4] INFO  algoGenetico.PopulationEvo - Thread: pool-2-thread-4 | Hyperparameters{nrGenerations=60, nrFitIndividuals=55, tournamentSize=37, seed=3133, hiddenDimSize=41, mutationProb=0.023223485164309055, populationSize=254}
07:43:13.013 [Thread-4] INFO  algoGenetico.PopulationEvo - Thread: Thread-4 | Generation no: 2
07:43:13.143 [Thread-9] INFO  algoGenetico.PopulationEvo - Thread: Thread-9 | Generation no: 2
07:43:13.539 [pool-2-thread-3] INFO  algoGenetico.PopulationEvo - Thread: pool-2-thread-3 | Hyperparameters{nrGenerations=86, nrFitIndividuals=1, tournamentSize=1, seed=5441, hiddenDimSize=14, mutationProb=0.14222830337796588, populationSize=213}
07:43:13.972 [pool-2-thread-1] INFO  algoGenetico.PopulationEvo - Thread: pool-2-thread-1 | Hyperparameters{nrGenerations=40, nrFitIndividuals=45, tournamentSize=39, seed=4884, hiddenDimSize=7, mutationProb=0.4459827222398619, populationSize=452}
07:43:14.776 [Thread-3] INFO  algoGenetico.PopulationEvo - Thread: Thread-3 | Generation no: 2
07:43:15.186 [Thread-12] INFO  algoGenetico.PopulationEvo - Thread: Thread-12 | Generation no: 1
07:43:15.232 [Thread-7] INFO  algoGenetico.PopulationEvo - Thread: Thread-7 | Generation no: 2
07:43:15.506 [Thread-9] INFO  algoGenetico.PopulationEvo - Thread: Thread-9 | Generation no: 3
07:43:15.954 [Thread-10] INFO  algoGenetico.PopulationEvo - Thread: Thread-10 | Generation no: 1
07:43:17.431 [Thread-12] INFO  algoGenetico.PopulationEvo - Thread: Thread-12 | Generation no: 2
07:43:17.702 [Thread-0] INFO  algoGenetico.PopulationEvo - Thread: Thread-0 | Generation no: 3
07:43:17.739 [Thread-8] INFO  algoGenetico.PopulationEvo - Thread: Thread-8 | Generation no: 1
07:43:18.160 [pool-2-thread-2] INFO  algoGenetico.PopulationEvo - Thread: pool-2-thread-2 | Hyperparameters{nrGenerations=93, nrFitIndividuals=273, tournamentSize=111, seed=436, hiddenDimSize=40, mutationProb=0.423388229246196, populationSize=712}
07:43:18.501 [Thread-9] INFO  algoGenetico.PopulationEvo - Thread: Thread-9 | Generation no: 4
07:43:19.047 [Thread-3] INFO  algoGenetico.PopulationEvo - Thread: Thread-3 | Generation no: 3
07:43:19.066 [pool-2-thread-3] INFO  algoGenetico.PopulationEvo - Thread: pool-2-thread-3 | Hyperparameters{nrGenerations=18, nrFitIndividuals=36, tournamentSize=3, seed=2411, hiddenDimSize=20, mutationProb=0.5347718890086487, populationSize=724}
07:43:21.335 [Thread-10] INFO  algoGenetico.PopulationEvo - Thread: Thread-10 | Generation no: 2
07:43:21.514 [Thread-4] INFO  algoGenetico.PopulationEvo - Thread: Thread-4 | Generation no: 3
07:43:21.720 [pool-2-thread-4] INFO  algoGenetico.PopulationEvo - Thread: pool-2-thread-4 | Hyperparameters{nrGenerations=39, nrFitIndividuals=389, tournamentSize=379, seed=4075, hiddenDimSize=27, mutationProb=0.11178392719188002, populationSize=964}
07:43:21.781 [Thread-9] INFO  algoGenetico.PopulationEvo - Thread: Thread-9 | Generation no: 5
07:43:22.903 [Thread-1] INFO  algoGenetico.PopulationEvo - Thread: Thread-1 | Generation no: 1
07:43:23.587 [Thread-8] INFO  algoGenetico.PopulationEvo - Thread: Thread-8 | Generation no: 2
07:43:24.663 [Thread-5] INFO  algoGenetico.PopulationEvo - Thread: Thread-5 | Generation no: 1
07:43:25.126 [Thread-15] INFO  algoGenetico.PopulationEvo - Thread: Thread-15 | Generation no: 1
07:43:25.209 [Thread-9] INFO  algoGenetico.PopulationEvo - Thread: Thread-9 | Generation no: 6
07:43:26.024 [pool-2-thread-1] INFO  algoGenetico.PopulationEvo - Thread: pool-2-thread-1 | Hyperparameters{nrGenerations=58, nrFitIndividuals=170, tournamentSize=89, seed=3316, hiddenDimSize=47, mutationProb=0.011757059223559851, populationSize=767}
07:43:27.710 [Thread-0] INFO  algoGenetico.PopulationEvo - Thread: Thread-0 | Generation no: 4
07:43:27.968 [Thread-2] INFO  algoGenetico.PopulationEvo - Thread: Thread-2 | Generation no: 1
07:43:28.572 [pool-2-thread-2] INFO  algoGenetico.PopulationEvo - Thread: pool-2-thread-2 | Hyperparameters{nrGenerations=18, nrFitIndividuals=50, tournamentSize=28, seed=788, hiddenDimSize=49, mutationProb=0.3315838910273353, populationSize=586}
07:43:28.836 [Thread-9] INFO  algoGenetico.PopulationEvo - Thread: Thread-9 | Generation no: 7
07:43:29.686 [Thread-8] INFO  algoGenetico.PopulationEvo - Thread: Thread-8 | Generation no: 3
