07:27:29.103 [pool-2-thread-3] INFO  algoGenetico.PopulationEvo - Thread: pool-2-thread-3 | Hyperparameters{nrGenerations=53, nrFitIndividuals=92, tournamentSize=24, seed=5583, hiddenDimSize=11, mutationProb=0.5537465486705606, populationSize=565}
07:27:29.709 [pool-2-thread-1] INFO  algoGenetico.PopulationEvo - Thread: pool-2-thread-1 | Hyperparameters{nrGenerations=6, nrFitIndividuals=70, tournamentSize=63, seed=5407, hiddenDimSize=17, mutationProb=0.9511247772499625, populationSize=879}
07:27:29.833 [Thread-2] INFO  algoGenetico.PopulationEvo - Thread: Thread-2 | Generation no: 1
07:27:30.701 [Thread-2] INFO  algoGenetico.PopulationEvo - Thread: Thread-2 | Generation no: 2
07:27:30.907 [pool-2-thread-3] INFO  algoGenetico.PopulationEvo - Thread: pool-2-thread-3 | Hyperparameters{nrGenerations=23, nrFitIndividuals=25, tournamentSize=16, seed=4156, hiddenDimSize=36, mutationProb=0.3361405586113877, populationSize=597}
07:27:30.998 [pool-2-thread-4] INFO  algoGenetico.PopulationEvo - Thread: pool-2-thread-4 | Hyperparameters{nrGenerations=49, nrFitIndividuals=85, tournamentSize=74, seed=3560, hiddenDimSize=47, mutationProb=0.9196685424615823, populationSize=424}
07:27:31.291 [Thread-3] INFO  algoGenetico.PopulationEvo - Thread: Thread-3 | Generation no: 1
07:27:32.425 [pool-2-thread-1] INFO  algoGenetico.PopulationEvo - Thread: pool-2-thread-1 | Hyperparameters{nrGenerations=12, nrFitIndividuals=57, tournamentSize=22, seed=488, hiddenDimSize=35, mutationProb=0.7660780460433293, populationSize=481}
07:27:32.504 [Thread-2] INFO  algoGenetico.PopulationEvo - Thread: Thread-2 | Generation no: 3
07:27:32.916 [pool-2-thread-2] INFO  algoGenetico.PopulationEvo - Thread: pool-2-thread-2 | Hyperparameters{nrGenerations=52, nrFitIndividuals=481, tournamentSize=371, seed=4337, hiddenDimSize=31, mutationProb=0.10262788508859311, populationSize=983}
07:27:32.938 [Thread-4] INFO  algoGenetico.PopulationEvo - Thread: Thread-4 | Generation no: 1
07:27:33.733 [pool-2-thread-3] INFO  algoGenetico.PopulationEvo - Thread: pool-2-thread-3 | Hyperparameters{nrGenerations=16, nrFitIndividuals=137, tournamentSize=97, seed=1623, hiddenDimSize=39, mutationProb=0.044335976022092605, populationSize=843}
07:27:34.362 [pool-2-thread-4] INFO  algoGenetico.PopulationEvo - Thread: pool-2-thread-4 | Hyperparameters{nrGenerations=20, nrFitIndividuals=432, tournamentSize=119, seed=2140, hiddenDimSize=28, mutationProb=0.896998334545303, populationSize=962}
07:27:34.928 [pool-2-thread-2] INFO  algoGenetico.PopulationEvo - Thread: pool-2-thread-2 | Hyperparameters{nrGenerations=2, nrFitIndividuals=88, tournamentSize=28, seed=1670, hiddenDimSize=17, mutationProb=0.33858694034151493, populationSize=541}
07:27:35.457 [pool-2-thread-1] INFO  algoGenetico.PopulationEvo - Thread: pool-2-thread-1 | Hyperparameters{nrGenerations=14, nrFitIndividuals=335, tournamentSize=25, seed=611, hiddenDimSize=23, mutationProb=0.4269045069427603, populationSize=680}
07:27:35.692 [Thread-1] INFO  algoGenetico.PopulationEvo - Thread: Thread-1 | Generation no: 1
07:27:36.460 [pool-2-thread-2] INFO  algoGenetico.PopulationEvo - Thread: pool-2-thread-2 | Hyperparameters{nrGenerations=22, nrFitIndividuals=38, tournamentSize=15, seed=3371, hiddenDimSize=26, mutationProb=0.023477076692200116, populationSize=344}
07:27:36.611 [Thread-3] INFO  algoGenetico.PopulationEvo - Thread: Thread-3 | Generation no: 2
