07:51:11.525 [pool-2-thread-4] INFO  algoGenetico.PopulationEvo - Thread: pool-2-thread-4 | Hyperparameters{nrGenerations=36, nrFitIndividuals=13, tournamentSize=13, seed=556, hiddenDimSize=14, mutationProb=0.3431034986371694, populationSize=118}
07:51:11.775 [pool-2-thread-2] INFO  algoGenetico.PopulationEvo - Thread: pool-2-thread-2 | Hyperparameters{nrGenerations=32, nrFitIndividuals=22, tournamentSize=21, seed=1593, hiddenDimSize=36, mutationProb=0.16031436633372576, populationSize=115}
07:51:12.305 [Thread-1] INFO  algoGenetico.PopulationEvo - Thread: Thread-1 | Generation no: 1
07:51:12.460 [pool-2-thread-1] INFO  algoGenetico.PopulationEvo - Thread: pool-2-thread-1 | Hyperparameters{nrGenerations=70, nrFitIndividuals=163, tournamentSize=59, seed=4806, hiddenDimSize=14, mutationProb=0.48797214567345804, populationSize=494}
07:51:12.903 [Thread-1] INFO  algoGenetico.PopulationEvo - Thread: Thread-1 | Generation no: 2
07:51:13.010 [pool-2-thread-4] INFO  algoGenetico.PopulationEvo - Thread: pool-2-thread-4 | Hyperparameters{nrGenerations=19, nrFitIndividuals=2, tournamentSize=1, seed=2495, hiddenDimSize=47, mutationProb=0.6295190037786088, populationSize=229}
07:51:13.550 [Thread-1] INFO  algoGenetico.PopulationEvo - Thread: Thread-1 | Generation no: 3
07:51:13.661 [pool-2-thread-3] INFO  algoGenetico.PopulationEvo - Thread: pool-2-thread-3 | Hyperparameters{nrGenerations=48, nrFitIndividuals=211, tournamentSize=35, seed=4702, hiddenDimSize=39, mutationProb=0.7202058271420767, populationSize=572}
07:51:13.704 [pool-2-thread-4] INFO  algoGenetico.PopulationEvo - Thread: pool-2-thread-4 | Hyperparameters{nrGenerations=2, nrFitIndividuals=71, tournamentSize=20, seed=2178, hiddenDimSize=20, mutationProb=0.25416658651714175, populationSize=271}
07:51:13.772 [Thread-0] INFO  algoGenetico.PopulationEvo - Thread: Thread-0 | Generation no: 1
07:51:13.922 [pool-2-thread-1] INFO  algoGenetico.PopulationEvo - Thread: pool-2-thread-1 | Hyperparameters{nrGenerations=47, nrFitIndividuals=63, tournamentSize=7, seed=2115, hiddenDimSize=21, mutationProb=0.01872041951676684, populationSize=511}
07:51:13.947 [pool-2-thread-2] INFO  algoGenetico.PopulationEvo - Thread: pool-2-thread-2 | Hyperparameters{nrGenerations=94, nrFitIndividuals=40, tournamentSize=6, seed=4066, hiddenDimSize=17, mutationProb=0.2554206256628153, populationSize=876}
