14:34:02.257 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 105 | Alien X: 56 | Alien Y: 23
14:34:02.257 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 87 | Alien X: 74 | Alien Y: 23
14:34:02.257 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 69 | Alien X: 92 | Alien Y: 23
14:34:02.257 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 51 | Alien X: 110 | Alien Y: 23
14:34:02.257 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 141 | Alien X: 20 | Alien Y: 41
14:34:02.257 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 123 | Alien X: 38 | Alien Y: 41
14:34:02.257 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 105 | Alien X: 56 | Alien Y: 41
14:34:02.257 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 87 | Alien X: 74 | Alien Y: 41
14:34:02.257 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 69 | Alien X: 92 | Alien Y: 41
14:34:02.257 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 51 | Alien X: 110 | Alien Y: 41
14:34:02.273 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 142 | Alien X: 19 | Alien Y: 5
14:34:02.273 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 124 | Alien X: 37 | Alien Y: 5
14:34:02.273 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 106 | Alien X: 55 | Alien Y: 5
14:34:02.273 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 88 | Alien X: 73 | Alien Y: 5
14:34:02.273 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 70 | Alien X: 91 | Alien Y: 5
14:34:02.273 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 52 | Alien X: 109 | Alien Y: 5
14:34:02.273 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 142 | Alien X: 19 | Alien Y: 23
14:34:02.273 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 124 | Alien X: 37 | Alien Y: 23
14:34:02.273 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 106 | Alien X: 55 | Alien Y: 23
14:34:02.273 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 88 | Alien X: 73 | Alien Y: 23
14:34:02.273 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 70 | Alien X: 91 | Alien Y: 23
14:34:02.273 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 52 | Alien X: 109 | Alien Y: 23
14:34:02.273 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 142 | Alien X: 19 | Alien Y: 41
14:34:02.274 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 124 | Alien X: 37 | Alien Y: 41
14:34:02.274 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 106 | Alien X: 55 | Alien Y: 41
14:34:02.274 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 88 | Alien X: 73 | Alien Y: 41
14:34:02.274 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 70 | Alien X: 91 | Alien Y: 41
14:34:02.274 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 52 | Alien X: 109 | Alien Y: 41
14:34:02.288 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 143 | Alien X: 18 | Alien Y: 5
14:34:02.288 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 125 | Alien X: 36 | Alien Y: 5
14:34:02.288 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 107 | Alien X: 54 | Alien Y: 5
14:34:02.288 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 89 | Alien X: 72 | Alien Y: 5
14:34:02.288 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 71 | Alien X: 90 | Alien Y: 5
14:34:02.288 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 53 | Alien X: 108 | Alien Y: 5
14:34:02.288 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 143 | Alien X: 18 | Alien Y: 23
14:34:02.288 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 125 | Alien X: 36 | Alien Y: 23
14:34:02.288 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 107 | Alien X: 54 | Alien Y: 23
14:34:02.288 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 89 | Alien X: 72 | Alien Y: 23
14:34:02.288 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 71 | Alien X: 90 | Alien Y: 23
14:34:02.288 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 53 | Alien X: 108 | Alien Y: 23
14:34:02.288 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 143 | Alien X: 18 | Alien Y: 41
14:34:02.288 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 125 | Alien X: 36 | Alien Y: 41
14:34:02.289 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 107 | Alien X: 54 | Alien Y: 41
14:34:02.289 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 89 | Alien X: 72 | Alien Y: 41
14:34:02.289 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 71 | Alien X: 90 | Alien Y: 41
14:34:02.289 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 53 | Alien X: 108 | Alien Y: 41
14:34:02.304 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 144 | Alien X: 17 | Alien Y: 5
14:34:02.304 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 126 | Alien X: 35 | Alien Y: 5
14:34:02.304 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 108 | Alien X: 53 | Alien Y: 5
14:34:02.304 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 90 | Alien X: 71 | Alien Y: 5
14:34:02.304 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 72 | Alien X: 89 | Alien Y: 5
14:34:02.304 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 54 | Alien X: 107 | Alien Y: 5
14:34:02.304 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 144 | Alien X: 17 | Alien Y: 23
14:34:02.304 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 126 | Alien X: 35 | Alien Y: 23
14:34:02.304 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 108 | Alien X: 53 | Alien Y: 23
14:34:02.304 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 90 | Alien X: 71 | Alien Y: 23
14:34:02.304 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 72 | Alien X: 89 | Alien Y: 23
14:34:02.304 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 54 | Alien X: 107 | Alien Y: 23
14:34:02.304 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 144 | Alien X: 17 | Alien Y: 41
14:34:02.305 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 126 | Alien X: 35 | Alien Y: 41
14:34:02.305 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 108 | Alien X: 53 | Alien Y: 41
14:34:02.305 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 90 | Alien X: 71 | Alien Y: 41
14:34:02.305 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 72 | Alien X: 89 | Alien Y: 41
14:34:02.305 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 54 | Alien X: 107 | Alien Y: 41
14:34:02.319 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 145 | Alien X: 16 | Alien Y: 5
14:34:02.319 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 127 | Alien X: 34 | Alien Y: 5
14:34:02.319 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 109 | Alien X: 52 | Alien Y: 5
14:34:02.319 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 91 | Alien X: 70 | Alien Y: 5
14:34:02.319 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 73 | Alien X: 88 | Alien Y: 5
14:34:02.319 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 55 | Alien X: 106 | Alien Y: 5
14:34:02.319 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 145 | Alien X: 16 | Alien Y: 23
14:34:02.319 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 127 | Alien X: 34 | Alien Y: 23
14:34:02.319 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 109 | Alien X: 52 | Alien Y: 23
14:34:02.319 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 91 | Alien X: 70 | Alien Y: 23
14:34:02.319 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 73 | Alien X: 88 | Alien Y: 23
14:34:02.319 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 55 | Alien X: 106 | Alien Y: 23
14:34:02.319 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 145 | Alien X: 16 | Alien Y: 41
14:34:02.319 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 127 | Alien X: 34 | Alien Y: 41
14:34:02.319 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 109 | Alien X: 52 | Alien Y: 41
14:34:02.319 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 91 | Alien X: 70 | Alien Y: 41
14:34:02.319 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 73 | Alien X: 88 | Alien Y: 41
14:34:02.319 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 55 | Alien X: 106 | Alien Y: 41
14:34:02.335 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 146 | Alien X: 15 | Alien Y: 5
14:34:02.335 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 128 | Alien X: 33 | Alien Y: 5
14:34:02.335 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 110 | Alien X: 51 | Alien Y: 5
14:34:02.335 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 92 | Alien X: 69 | Alien Y: 5
14:34:02.335 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 74 | Alien X: 87 | Alien Y: 5
14:34:02.335 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 56 | Alien X: 105 | Alien Y: 5
14:34:02.335 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 146 | Alien X: 15 | Alien Y: 23
14:34:02.335 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 128 | Alien X: 33 | Alien Y: 23
14:34:02.335 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 110 | Alien X: 51 | Alien Y: 23
14:34:02.335 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 92 | Alien X: 69 | Alien Y: 23
14:34:02.335 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 74 | Alien X: 87 | Alien Y: 23
14:34:02.335 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 56 | Alien X: 105 | Alien Y: 23
14:34:02.335 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 146 | Alien X: 15 | Alien Y: 41
14:34:02.335 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 128 | Alien X: 33 | Alien Y: 41
14:34:02.335 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 110 | Alien X: 51 | Alien Y: 41
14:34:02.335 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 92 | Alien X: 69 | Alien Y: 41
14:34:02.335 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 74 | Alien X: 87 | Alien Y: 41
14:34:02.335 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 56 | Alien X: 105 | Alien Y: 41
14:34:02.350 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 147 | Alien X: 14 | Alien Y: 5
14:34:02.350 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 129 | Alien X: 32 | Alien Y: 5
14:34:02.350 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 111 | Alien X: 50 | Alien Y: 5
14:34:02.350 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 93 | Alien X: 68 | Alien Y: 5
14:34:02.350 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 75 | Alien X: 86 | Alien Y: 5
14:34:02.350 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 57 | Alien X: 104 | Alien Y: 5
14:34:02.350 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 147 | Alien X: 14 | Alien Y: 23
14:34:02.350 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 129 | Alien X: 32 | Alien Y: 23
14:34:02.350 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 111 | Alien X: 50 | Alien Y: 23
14:34:02.350 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 93 | Alien X: 68 | Alien Y: 23
14:34:02.350 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 75 | Alien X: 86 | Alien Y: 23
14:34:02.350 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 57 | Alien X: 104 | Alien Y: 23
14:34:02.350 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 147 | Alien X: 14 | Alien Y: 41
14:34:02.350 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 129 | Alien X: 32 | Alien Y: 41
14:34:02.350 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 111 | Alien X: 50 | Alien Y: 41
14:34:02.350 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 93 | Alien X: 68 | Alien Y: 41
14:34:02.350 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 75 | Alien X: 86 | Alien Y: 41
14:34:02.350 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 57 | Alien X: 104 | Alien Y: 41
14:34:02.365 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 148 | Alien X: 13 | Alien Y: 5
14:34:02.365 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 130 | Alien X: 31 | Alien Y: 5
14:34:02.365 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 112 | Alien X: 49 | Alien Y: 5
14:34:02.365 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 94 | Alien X: 67 | Alien Y: 5
14:34:02.365 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 76 | Alien X: 85 | Alien Y: 5
14:34:02.365 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 58 | Alien X: 103 | Alien Y: 5
14:34:02.365 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 148 | Alien X: 13 | Alien Y: 23
14:34:02.365 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 130 | Alien X: 31 | Alien Y: 23
14:34:02.365 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 112 | Alien X: 49 | Alien Y: 23
14:34:02.365 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 94 | Alien X: 67 | Alien Y: 23
14:34:02.365 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 76 | Alien X: 85 | Alien Y: 23
14:34:02.365 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 58 | Alien X: 103 | Alien Y: 23
14:34:02.365 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 148 | Alien X: 13 | Alien Y: 41
14:34:02.365 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 130 | Alien X: 31 | Alien Y: 41
14:34:02.365 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 112 | Alien X: 49 | Alien Y: 41
14:34:02.365 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 94 | Alien X: 67 | Alien Y: 41
14:34:02.366 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 76 | Alien X: 85 | Alien Y: 41
14:34:02.366 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 58 | Alien X: 103 | Alien Y: 41
14:34:02.380 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 149 | Alien X: 12 | Alien Y: 5
14:34:02.380 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 131 | Alien X: 30 | Alien Y: 5
14:34:02.380 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 113 | Alien X: 48 | Alien Y: 5
14:34:02.380 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 95 | Alien X: 66 | Alien Y: 5
14:34:02.380 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 77 | Alien X: 84 | Alien Y: 5
14:34:02.380 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 59 | Alien X: 102 | Alien Y: 5
14:34:02.380 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 149 | Alien X: 12 | Alien Y: 23
14:34:02.380 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 131 | Alien X: 30 | Alien Y: 23
14:34:02.380 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 113 | Alien X: 48 | Alien Y: 23
14:34:02.380 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 95 | Alien X: 66 | Alien Y: 23
14:34:02.380 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 77 | Alien X: 84 | Alien Y: 23
14:34:02.380 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 59 | Alien X: 102 | Alien Y: 23
14:34:02.380 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 149 | Alien X: 12 | Alien Y: 41
14:34:02.380 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 131 | Alien X: 30 | Alien Y: 41
14:34:02.380 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 113 | Alien X: 48 | Alien Y: 41
14:34:02.380 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 95 | Alien X: 66 | Alien Y: 41
14:34:02.380 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 77 | Alien X: 84 | Alien Y: 41
14:34:02.380 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 59 | Alien X: 102 | Alien Y: 41
14:34:02.396 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 150 | Alien X: 11 | Alien Y: 5
14:34:02.396 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 132 | Alien X: 29 | Alien Y: 5
14:34:02.396 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 114 | Alien X: 47 | Alien Y: 5
14:34:02.396 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 96 | Alien X: 65 | Alien Y: 5
14:34:02.396 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 78 | Alien X: 83 | Alien Y: 5
14:34:02.396 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 60 | Alien X: 101 | Alien Y: 5
14:34:02.396 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 150 | Alien X: 11 | Alien Y: 23
14:34:02.396 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 132 | Alien X: 29 | Alien Y: 23
14:34:02.396 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 114 | Alien X: 47 | Alien Y: 23
14:34:02.396 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 96 | Alien X: 65 | Alien Y: 23
14:34:02.396 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 78 | Alien X: 83 | Alien Y: 23
14:34:02.396 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 60 | Alien X: 101 | Alien Y: 23
14:34:02.396 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 150 | Alien X: 11 | Alien Y: 41
14:34:02.396 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 132 | Alien X: 29 | Alien Y: 41
14:34:02.396 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 114 | Alien X: 47 | Alien Y: 41
14:34:02.396 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 96 | Alien X: 65 | Alien Y: 41
14:34:02.397 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 78 | Alien X: 83 | Alien Y: 41
14:34:02.397 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 60 | Alien X: 101 | Alien Y: 41
14:34:02.411 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 151 | Alien X: 10 | Alien Y: 5
14:34:02.411 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 133 | Alien X: 28 | Alien Y: 5
14:34:02.412 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 115 | Alien X: 46 | Alien Y: 5
14:34:02.412 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 97 | Alien X: 64 | Alien Y: 5
14:34:02.412 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 79 | Alien X: 82 | Alien Y: 5
14:34:02.412 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 61 | Alien X: 100 | Alien Y: 5
14:34:02.412 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 151 | Alien X: 10 | Alien Y: 23
14:34:02.412 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 133 | Alien X: 28 | Alien Y: 23
14:34:02.412 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 115 | Alien X: 46 | Alien Y: 23
14:34:02.412 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 97 | Alien X: 64 | Alien Y: 23
14:34:02.412 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 79 | Alien X: 82 | Alien Y: 23
14:34:02.412 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 61 | Alien X: 100 | Alien Y: 23
14:34:02.412 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 151 | Alien X: 10 | Alien Y: 41
14:34:02.412 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 133 | Alien X: 28 | Alien Y: 41
14:34:02.412 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 115 | Alien X: 46 | Alien Y: 41
14:34:02.412 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 97 | Alien X: 64 | Alien Y: 41
14:34:02.412 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 79 | Alien X: 82 | Alien Y: 41
14:34:02.412 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 61 | Alien X: 100 | Alien Y: 41
14:34:02.427 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 152 | Alien X: 9 | Alien Y: 5
14:34:02.427 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 134 | Alien X: 27 | Alien Y: 5
14:34:02.427 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 116 | Alien X: 45 | Alien Y: 5
14:34:02.428 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 98 | Alien X: 63 | Alien Y: 5
14:34:02.428 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 80 | Alien X: 81 | Alien Y: 5
14:34:02.428 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 62 | Alien X: 99 | Alien Y: 5
14:34:02.428 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 152 | Alien X: 9 | Alien Y: 23
14:34:02.428 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 134 | Alien X: 27 | Alien Y: 23
14:34:02.428 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 116 | Alien X: 45 | Alien Y: 23
14:34:02.428 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 98 | Alien X: 63 | Alien Y: 23
14:34:02.428 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 80 | Alien X: 81 | Alien Y: 23
14:34:02.428 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 62 | Alien X: 99 | Alien Y: 23
14:34:02.428 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 152 | Alien X: 9 | Alien Y: 41
14:34:02.428 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 134 | Alien X: 27 | Alien Y: 41
14:34:02.428 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 116 | Alien X: 45 | Alien Y: 41
14:34:02.428 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 98 | Alien X: 63 | Alien Y: 41
14:34:02.428 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 80 | Alien X: 81 | Alien Y: 41
14:34:02.428 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 62 | Alien X: 99 | Alien Y: 41
14:34:02.443 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 153 | Alien X: 8 | Alien Y: 5
14:34:02.443 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 135 | Alien X: 26 | Alien Y: 5
14:34:02.443 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 117 | Alien X: 44 | Alien Y: 5
14:34:02.443 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 99 | Alien X: 62 | Alien Y: 5
14:34:02.443 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 81 | Alien X: 80 | Alien Y: 5
14:34:02.443 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 63 | Alien X: 98 | Alien Y: 5
14:34:02.443 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 153 | Alien X: 8 | Alien Y: 23
14:34:02.443 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 135 | Alien X: 26 | Alien Y: 23
14:34:02.443 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 117 | Alien X: 44 | Alien Y: 23
14:34:02.443 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 99 | Alien X: 62 | Alien Y: 23
14:34:02.443 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 81 | Alien X: 80 | Alien Y: 23
14:34:02.444 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 63 | Alien X: 98 | Alien Y: 23
14:34:02.444 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 153 | Alien X: 8 | Alien Y: 41
14:34:02.444 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 135 | Alien X: 26 | Alien Y: 41
14:34:02.444 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 117 | Alien X: 44 | Alien Y: 41
14:34:02.444 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 99 | Alien X: 62 | Alien Y: 41
14:34:02.444 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 81 | Alien X: 80 | Alien Y: 41
14:34:02.444 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 63 | Alien X: 98 | Alien Y: 41
14:34:02.459 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 154 | Alien X: 7 | Alien Y: 5
14:34:02.459 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 136 | Alien X: 25 | Alien Y: 5
14:34:02.459 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 118 | Alien X: 43 | Alien Y: 5
14:34:02.459 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 100 | Alien X: 61 | Alien Y: 5
14:34:02.459 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 82 | Alien X: 79 | Alien Y: 5
14:34:02.459 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 64 | Alien X: 97 | Alien Y: 5
14:34:02.459 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 154 | Alien X: 7 | Alien Y: 23
14:34:02.459 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 136 | Alien X: 25 | Alien Y: 23
14:34:02.459 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 118 | Alien X: 43 | Alien Y: 23
14:34:02.459 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 100 | Alien X: 61 | Alien Y: 23
14:34:02.459 [AWT-EventQueue-0] DEBUG space.Board - Distance from center: 82 | Alien X: 79 | Alien Y: 23
