19:57:19.718 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 33641.0
19:57:19.725 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 535.0
19:57:19.725 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 362.0
19:57:19.725 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 287.0
19:57:19.725 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 287.0
19:57:19.725 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 253.0
19:57:19.725 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 252.0
19:57:19.725 [main] INFO  algoGenetico.PopulationEvo - Inicial Fitness: 252.0
19:57:23.769 [main] INFO  algoGenetico.PopulationEvo - Fim Fitness: 103893.0
19:57:23.769 [main] INFO  algoGenetico.PopulationEvo - Fim Fitness: 103893.0
19:57:23.769 [main] INFO  algoGenetico.PopulationEvo - Fim Fitness: 103893.0
19:57:23.769 [main] INFO  algoGenetico.PopulationEvo - Fim Fitness: 103893.0
19:57:23.769 [main] INFO  algoGenetico.PopulationEvo - Fim Fitness: 103893.0
19:57:23.770 [main] INFO  algoGenetico.PopulationEvo - Fim Fitness: 103893.0
19:57:23.770 [main] INFO  algoGenetico.PopulationEvo - Fim Fitness: 103893.0
19:57:23.770 [main] INFO  algoGenetico.PopulationEvo - Fim Fitness: 103893.0
19:57:23.770 [main] INFO  algoGenetico.PopulationEvo - Fim Fitness: 103893.0
19:57:23.770 [main] INFO  algoGenetico.PopulationEvo - Fim Fitness: 103893.0
19:57:23.770 [main] INFO  algoGenetico.PopulationEvo - Fim Fitness: 103893.0
19:57:23.770 [main] INFO  algoGenetico.PopulationEvo - Fim Fitness: 103893.0
19:57:23.770 [main] INFO  algoGenetico.PopulationEvo - Fim Fitness: 103893.0
19:57:23.770 [main] INFO  algoGenetico.PopulationEvo - Fim Fitness: 103893.0
19:57:23.770 [main] INFO  algoGenetico.PopulationEvo - Fim Fitness: 103893.0
19:57:23.770 [main] INFO  algoGenetico.PopulationEvo - Fim Fitness: 103893.0
19:57:23.770 [main] INFO  algoGenetico.PopulationEvo - Fim Fitness: 103893.0
19:57:23.770 [main] INFO  algoGenetico.PopulationEvo - Fim Fitness: 103893.0
19:57:23.770 [main] INFO  algoGenetico.PopulationEvo - Fim Fitness: 103893.0
19:57:23.770 [main] INFO  algoGenetico.PopulationEvo - Fim Fitness: 103893.0
19:57:23.770 [main] INFO  algoGenetico.PopulationEvo - Fim Fitness: 103893.0
19:57:23.770 [main] INFO  algoGenetico.PopulationEvo - Fim Fitness: 103893.0
19:57:23.770 [main] INFO  algoGenetico.PopulationEvo - Fim Fitness: 103893.0
19:57:23.770 [main] INFO  algoGenetico.PopulationEvo - Fim Fitness: 103893.0
19:57:23.770 [main] INFO  algoGenetico.PopulationEvo - Fim Fitness: 103893.0
19:57:23.770 [main] INFO  algoGenetico.PopulationEvo - Fim Fitness: 103893.0
19:57:23.770 [main] INFO  algoGenetico.PopulationEvo - Fim Fitness: 103893.0
19:57:23.771 [main] INFO  algoGenetico.PopulationEvo - Fim Fitness: 103893.0
19:57:23.771 [main] INFO  algoGenetico.PopulationEvo - Fim Fitness: 103893.0
19:57:23.771 [main] INFO  algoGenetico.PopulationEvo - Fim Fitness: 103893.0
19:57:23.771 [main] INFO  algoGenetico.PopulationEvo - Fim Fitness: 103893.0
19:57:23.771 [main] INFO  algoGenetico.PopulationEvo - Fim Fitness: 103893.0
19:57:23.771 [main] INFO  algoGenetico.PopulationEvo - Fim Fitness: 103893.0
19:57:23.771 [main] INFO  algoGenetico.PopulationEvo - Fim Fitness: 103893.0
19:57:23.771 [main] INFO  algoGenetico.PopulationEvo - Fim Fitness: 103893.0
19:57:23.771 [main] INFO  algoGenetico.PopulationEvo - Fim Fitness: 103893.0
19:57:23.771 [main] INFO  algoGenetico.PopulationEvo - Fim Fitness: 103893.0
19:57:23.771 [main] INFO  algoGenetico.PopulationEvo - Fim Fitness: 103893.0
19:57:23.771 [main] INFO  algoGenetico.PopulationEvo - Fim Fitness: 103893.0
19:57:23.771 [main] INFO  algoGenetico.PopulationEvo - Fim Fitness: 103893.0
19:57:23.771 [main] INFO  algoGenetico.PopulationEvo - Fim Fitness: 103893.0
19:57:23.771 [main] INFO  algoGenetico.PopulationEvo - Fim Fitness: 103893.0
19:57:23.771 [main] INFO  algoGenetico.PopulationEvo - Fim Fitness: 103893.0
19:57:23.771 [main] INFO  algoGenetico.PopulationEvo - Fim Fitness: 103893.0
19:57:23.771 [main] INFO  algoGenetico.PopulationEvo - Fim Fitness: 103893.0
19:57:23.771 [main] INFO  algoGenetico.PopulationEvo - Fim Fitness: 103893.0
19:57:23.771 [main] INFO  algoGenetico.PopulationEvo - Fim Fitness: 103893.0
19:57:23.771 [main] INFO  algoGenetico.PopulationEvo - Fim Fitness: 103893.0
19:57:23.771 [main] INFO  algoGenetico.PopulationEvo - Fim Fitness: 103893.0
19:57:23.771 [main] INFO  algoGenetico.PopulationEvo - Fim Fitness: 103893.0
19:57:23.772 [main] INFO  algoGenetico.PopulationEvo - Fim Fitness: 103893.0
19:57:23.772 [main] INFO  algoGenetico.PopulationEvo - Fim Fitness: 103893.0
19:57:23.772 [main] INFO  algoGenetico.PopulationEvo - Fim Fitness: 103893.0
19:57:23.772 [main] INFO  algoGenetico.PopulationEvo - Fim Fitness: 103893.0
19:57:23.772 [main] INFO  algoGenetico.PopulationEvo - Fim Fitness: 103893.0
19:57:23.772 [main] INFO  algoGenetico.PopulationEvo - Fim Fitness: 103893.0
19:57:23.772 [main] INFO  algoGenetico.PopulationEvo - Fim Fitness: 103893.0
19:57:23.772 [main] INFO  algoGenetico.PopulationEvo - Fim Fitness: 103893.0
19:57:23.772 [main] INFO  algoGenetico.PopulationEvo - Fim Fitness: 103893.0
19:57:23.772 [main] INFO  algoGenetico.PopulationEvo - Fim Fitness: 103893.0
19:57:23.772 [main] INFO  algoGenetico.PopulationEvo - Fim Fitness: 103893.0
19:57:23.772 [main] INFO  algoGenetico.PopulationEvo - Fim Fitness: 103893.0
19:57:23.772 [main] INFO  algoGenetico.PopulationEvo - Fim Fitness: 103893.0
19:57:23.772 [main] INFO  algoGenetico.PopulationEvo - Fim Fitness: 103893.0
19:57:23.772 [main] INFO  algoGenetico.PopulationEvo - Fim Fitness: 103893.0
19:57:23.772 [main] INFO  algoGenetico.PopulationEvo - Fim Fitness: 103893.0
19:57:23.772 [main] INFO  algoGenetico.PopulationEvo - Fim Fitness: 103893.0
19:57:23.772 [main] INFO  algoGenetico.PopulationEvo - Fim Fitness: 103893.0
19:57:23.772 [main] INFO  algoGenetico.PopulationEvo - Fim Fitness: 103893.0
19:57:23.772 [main] INFO  algoGenetico.PopulationEvo - Fim Fitness: 103893.0
19:57:23.772 [main] INFO  algoGenetico.PopulationEvo - Fim Fitness: 103893.0
19:57:23.773 [main] INFO  algoGenetico.PopulationEvo - Fim Fitness: 103893.0
19:57:23.773 [main] INFO  algoGenetico.PopulationEvo - Fim Fitness: 103893.0
19:57:23.773 [main] INFO  algoGenetico.PopulationEvo - Fim Fitness: 103893.0
19:57:23.773 [main] INFO  algoGenetico.PopulationEvo - Fim Fitness: 103893.0
19:57:23.773 [main] INFO  algoGenetico.PopulationEvo - Fim Fitness: 103893.0
19:57:23.773 [main] INFO  algoGenetico.PopulationEvo - Fim Fitness: 103893.0
19:57:23.773 [main] INFO  algoGenetico.PopulationEvo - Fim Fitness: 103893.0
19:57:23.773 [main] INFO  algoGenetico.PopulationEvo - Fim Fitness: 103893.0
19:57:23.773 [main] INFO  algoGenetico.PopulationEvo - Fim Fitness: 103893.0
19:57:23.773 [main] INFO  algoGenetico.PopulationEvo - Fim Fitness: 103893.0
19:57:23.773 [main] INFO  algoGenetico.PopulationEvo - Fim Fitness: 103893.0
19:57:23.773 [main] INFO  algoGenetico.PopulationEvo - Fim Fitness: 103893.0
19:57:23.773 [main] INFO  algoGenetico.PopulationEvo - Fim Fitness: 103893.0
19:57:23.773 [main] INFO  algoGenetico.PopulationEvo - Fim Fitness: 103893.0
19:57:23.773 [main] INFO  algoGenetico.PopulationEvo - Fim Fitness: 93857.0
19:57:23.773 [main] INFO  algoGenetico.PopulationEvo - Fim Fitness: 93857.0
19:57:23.773 [main] INFO  algoGenetico.PopulationEvo - Fim Fitness: 93857.0
19:57:23.773 [main] INFO  algoGenetico.PopulationEvo - Fim Fitness: 93857.0
19:57:23.773 [main] INFO  algoGenetico.PopulationEvo - Fim Fitness: 93857.0
19:57:23.773 [main] INFO  algoGenetico.PopulationEvo - Fim Fitness: 93857.0
19:57:23.773 [main] INFO  algoGenetico.PopulationEvo - Fim Fitness: 63641.0
19:57:23.773 [main] INFO  algoGenetico.PopulationEvo - Fim Fitness: 63641.0
19:57:23.773 [main] INFO  algoGenetico.PopulationEvo - Fim Fitness: 53641.0
19:57:23.774 [main] INFO  algoGenetico.PopulationEvo - Fim Fitness: 53641.0
19:57:23.774 [main] INFO  algoGenetico.PopulationEvo - Fim Fitness: 53641.0
19:57:23.774 [main] INFO  algoGenetico.PopulationEvo - Fim Fitness: 53641.0
19:57:23.774 [main] INFO  algoGenetico.PopulationEvo - Fim Fitness: 53641.0
19:57:23.774 [main] INFO  algoGenetico.PopulationEvo - Fim Fitness: 53641.0
19:57:23.774 [main] INFO  algoGenetico.PopulationEvo - Fim Fitness: 20544.0
