07:59:11.222 [pool-2-thread-1] INFO  algoGenetico.PopulationEvo - Thread: pool-2-thread-1 | Hyperparameters{nrGenerations=33, nrFitIndividuals=123, tournamentSize=70, seed=2695, hiddenDimSize=6, mutationProb=0.6994258869165582, populationSize=533}
07:59:11.587 [pool-2-thread-1] INFO  algoGenetico.PopulationEvo - Thread: pool-2-thread-1 | Hyperparameters{nrGenerations=7, nrFitIndividuals=42, tournamentSize=14, seed=665, hiddenDimSize=14, mutationProb=0.43544558188194993, populationSize=134}
07:59:12.127 [Thread-4] INFO  algoGenetico.PopulationEvo - Thread: Thread-4 | Generation no: 1
07:59:12.663 [Thread-0] INFO  algoGenetico.PopulationEvo - Thread: Thread-0 | Generation no: 1
07:59:12.693 [Thread-4] INFO  algoGenetico.PopulationEvo - Thread: Thread-4 | Generation no: 2
07:59:13.634 [Thread-4] INFO  algoGenetico.PopulationEvo - Thread: Thread-4 | Generation no: 3
07:59:13.668 [pool-2-thread-3] INFO  algoGenetico.PopulationEvo - Thread: pool-2-thread-3 | Hyperparameters{nrGenerations=98, nrFitIndividuals=217, tournamentSize=85, seed=4862, hiddenDimSize=26, mutationProb=0.3503720248865979, populationSize=641}
07:59:14.296 [Thread-0] INFO  algoGenetico.PopulationEvo - Thread: Thread-0 | Generation no: 2
07:59:14.552 [Thread-4] INFO  algoGenetico.PopulationEvo - Thread: Thread-4 | Generation no: 4
07:59:14.769 [pool-2-thread-2] INFO  algoGenetico.PopulationEvo - Thread: pool-2-thread-2 | Hyperparameters{nrGenerations=58, nrFitIndividuals=369, tournamentSize=165, seed=4300, hiddenDimSize=26, mutationProb=0.8158990887039556, populationSize=836}
07:59:15.018 [pool-2-thread-2] INFO  algoGenetico.PopulationEvo - Thread: pool-2-thread-2 | Hyperparameters{nrGenerations=54, nrFitIndividuals=46, tournamentSize=34, seed=2987, hiddenDimSize=9, mutationProb=0.8268941912021123, populationSize=103}
07:59:15.109 [pool-2-thread-1] INFO  algoGenetico.PopulationEvo - Thread: pool-2-thread-1 | Hyperparameters{nrGenerations=63, nrFitIndividuals=280, tournamentSize=192, seed=1015, hiddenDimSize=35, mutationProb=0.6774803120387504, populationSize=619}
07:59:15.353 [Thread-7] INFO  algoGenetico.PopulationEvo - Thread: Thread-7 | Generation no: 1
07:59:15.621 [Thread-4] INFO  algoGenetico.PopulationEvo - Thread: Thread-4 | Generation no: 5
07:59:15.632 [Thread-7] INFO  algoGenetico.PopulationEvo - Thread: Thread-7 | Generation no: 2
07:59:16.012 [Thread-7] INFO  algoGenetico.PopulationEvo - Thread: Thread-7 | Generation no: 3
07:59:16.184 [pool-2-thread-3] INFO  algoGenetico.PopulationEvo - Thread: pool-2-thread-3 | Hyperparameters{nrGenerations=23, nrFitIndividuals=272, tournamentSize=172, seed=5505, hiddenDimSize=11, mutationProb=0.8283681301296753, populationSize=916}
07:59:16.530 [Thread-7] INFO  algoGenetico.PopulationEvo - Thread: Thread-7 | Generation no: 4
07:59:16.855 [Thread-4] INFO  algoGenetico.PopulationEvo - Thread: Thread-4 | Generation no: 6
07:59:16.958 [Thread-0] INFO  algoGenetico.PopulationEvo - Thread: Thread-0 | Generation no: 3
07:59:17.275 [Thread-7] INFO  algoGenetico.PopulationEvo - Thread: Thread-7 | Generation no: 5
07:59:18.058 [Thread-7] INFO  algoGenetico.PopulationEvo - Thread: Thread-7 | Generation no: 6
07:59:18.112 [Thread-4] INFO  algoGenetico.PopulationEvo - Thread: Thread-4 | Generation no: 7
07:59:18.115 [Thread-4] INFO  algoGenetico.PopulationEvo - Thread: Thread-4 | Fittest: 63785.0
07:59:18.116 [Thread-4] INFO  algoGenetico.PopulationEvo - Thread: Thread-4 | GOING TO WRITE... writing file
07:59:18.116 [Thread-4] INFO  algoGenetico.PopulationEvo - Thread: Thread-4 | WROTE Fittest: 63785.0
07:59:18.553 [pool-2-thread-1] INFO  algoGenetico.PopulationEvo - Thread: pool-2-thread-1 | Hyperparameters{nrGenerations=13, nrFitIndividuals=131, tournamentSize=82, seed=5296, hiddenDimSize=39, mutationProb=0.5400540262288744, populationSize=435}
07:59:18.557 [Thread-1] INFO  algoGenetico.PopulationEvo - Thread: Thread-1 | Generation no: 1
07:59:18.775 [pool-2-thread-4] INFO  algoGenetico.PopulationEvo - Thread: pool-2-thread-4 | Hyperparameters{nrGenerations=93, nrFitIndividuals=335, tournamentSize=288, seed=2315, hiddenDimSize=49, mutationProb=0.36449121703764487, populationSize=997}
07:59:18.831 [Thread-7] INFO  algoGenetico.PopulationEvo - Thread: Thread-7 | Generation no: 7
